transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,is_weekend,year_month,merchant,amount_log1p
T00525,U076,2019-05-09,Income,Bonus,65788.0,Bank Transfer,Kolkata,Doctor visit via app,2019,5,9,Thursday,False,2019-05,unknown,11.094207930086123
T06637,U186,2021-08-01,Expense,Rent,311.0,UPI,bengaluru,VRYeGIzdX,2021,8,1,Sunday,True,2021-08,unknown,5.7430031878094825
T10502,U085,2020-07-27,Expense,Food,138.0,UPI,Kolkata,Paid electricity bill,2020,7,27,Monday,False,2020-07,unknown,4.9344739331306915
T12872,U055,2019-06-03,Expense,Utilities,1330.0,UPI,Ahmedabad,Gift ,2019,6,3,Monday,False,2019-06,unknown,7.193685818395112
T00315,U066,2022-05-31,Expense,Food,1578.0,Bank Transfer,Delhi,Gift,2022,5,31,Tuesday,False,2022-05,unknown,7.364547014255642
T01451,U077,2021-05-30,Expense,Food,489.0,Bank Transfer,Pune,Dinner at resto,2021,5,30,Sunday,True,2021-05,unknown,6.194405391104672
T02154,U169,2019-08-10,Expense,Food,117.0,UPI,Jaipur,Course fee cash,2019,8,10,Saturday,True,2019-08,unknown,4.770684624465665
T06677,U167,2020-01-10,Expense,Travel,433.0,Card,Ahmedabad,yZ5jNmI32rc0deWnpbe,2020,1,10,Friday,False,2020-01,unknown,6.073044534100405
T11089,U055,2020-09-05,Expense,Health,211.0,Cash,Hyderabad,Doctor visit,2020,9,5,Saturday,True,2020-09,unknown,5.356586274672012
T03978,U151,2022-10-30,Income,Other Income,29719.0,Card,Pune,Gift,2022,10,30,Sunday,True,2022-10,unknown,10.299575498831695
T03370,U131,2020-03-29,Expense,Rent,965.0,Cash,Delhi,Salary late,2020,3,29,Sunday,True,2020-03,unknown,6.873163834212518
T13154,U047,2022-06-28,Expense,Rent,351.0,UPI,Mumbai,Grocery shopping,2022,6,28,Tuesday,False,2022-06,unknown,5.863631175598097
T07393,U157,2019-08-21,Expense,Othres,534.0,,Pune,Grocery shopping,2019,8,21,Wednesday,False,2019-08,unknown,6.282266746896006
T02605,U058,2021-05-25,Expense,Food,1571.0,Bank Transfer,Pune,Doctor visit,2021,5,25,Tuesday,False,2021-05,unknown,7.360103972989152
T09995,U173,2019-10-24,Expense,Travel,1096.0,Bank Transfer,Kolkata,Grocery shopping ,2019,10,24,Thursday,False,2019-10,unknown,7.00033446027523
T07943,U090,2022-07-23,Income,Other Income,61524.0,Bank Transfer,Jaipur,,2022,7,23,Saturday,True,2022-07,unknown,11.027198875259257
T14459,U078,2021-12-22,Expense,Food,471.0,Bank Transfer,mumbai,Doctor visit,2021,12,22,Wednesday,False,2021-12,unknown,6.156978985585555
T13719,U111,2019-11-19,Expense,Ren,114.0,Card,Pune,Doctor visit ,2019,11,19,Tuesday,False,2019-11,unknown,4.74493212836325
T01731,U147,2021-01-02,Expense,Food,116.0,Card,Chennai,Course fee ,2021,1,2,Saturday,True,2021-01,unknown,4.762173934797756
T08161,U168,2022-02-02,Income,Salary,70217.0,UPPI,,Dinner at resto ,2022,2,2,Wednesday,False,2022-02,unknown,11.159359967402821
T04244,U139,2020-02-10,Expense,Food,775.0,Card,Jaipur,Uber to office,2020,2,10,Monday,False,2020-02,unknown,6.654152520183219
T14319,U038,2019-05-08,Expense,Rent,273.0,Bank Transfer,Chennai,Dinner at resto cash,2019,5,8,Wednesday,False,2019-05,unknown,5.6131281063880705
T12057,U075,2019-04-22,Expense,Travel,259.0,Bank Transfer,Hyderabad,Monthly rent via app,2019,4,22,Monday,False,2019-04,unknown,5.560681631015528
T11935,U054,2021-10-01,Expense,Rent,194.0,Card,lucknow,Paid electricity bill,2021,10,1,Friday,False,2021-10,unknown,5.272999558563747
T06758,U170,2022-02-03,Income,unknown,44806.0,Cash,Lucknow,Paid electricity bill ,2022,2,3,Thursday,False,2022-02,unknown,10.710119656197318
T10897,U141,2021-04-06,Expense,Rent,60.0,Cash,hyderabad,Doctor visit,2021,4,6,Tuesday,False,2021-04,unknown,4.110873864173311
T06969,U177,2019-06-19,Expense,Travel,298.0,Cash,Kolkata,Paid electricity bill,2019,6,19,Wednesday,False,2019-06,unknown,5.700443573390687
T00076,U189,2021-11-23,Expense,Rent,826.0,Card,Jaipur,Monthly rent,2021,11,23,Tuesday,False,2021-11,unknown,6.717804695023691
T07958,U106,2020-05-22,Expense,Rent,1155.0,Cash,Mumbai,Gift,2020,5,22,Friday,False,2020-05,unknown,7.052721049232323
T12677,U013,2022-11-22,Income,Salary,51984.0,Bank Transfer,,Monthly rent,2022,11,22,Tuesday,False,2022-11,unknown,10.85871049441207
T02532,U079,2021-11-15,Expense,Food,151.0,UPI,Ahmedabad,Grocery shopping,2021,11,15,Monday,False,2021-11,unknown,5.0238805208462765
T04027,U158,2019-10-14,Expense,Rent,250.0,Bank Transfer,Chennai,Monthly rent,2019,10,14,Monday,False,2019-10,unknown,5.5254529391317835
T02157,U123,2020-11-28,Expense,Rent,29.0,Bank Transfer,Hyderabad,Salary,2020,11,28,Saturday,True,2020-11,unknown,3.4011973816621555
T07653,U023,2020-01-19,Expense,Travel,2289.0,UPI,,Uber to office,2020,1,19,Sunday,True,2020-01,unknown,7.736307096548285
T10025,U091,2019-05-19,Income,Bonus,51039.0,Card,Bengaluru,Course fee,2019,5,19,Sunday,True,2019-05,unknown,10.840364918018672
T08732,U106,2022-05-10,Expense,Rent,3709.0,UPI,mumbai,EdywH8aKVth44,2022,5,10,Tuesday,False,2022-05,unknown,8.21878715560148
T01769,U100,2021-12-20,Expense,Utilities,202.0,Bank Transfer,Mumbai,8AxepuWTIfBR8RGsW,2021,12,20,Monday,False,2021-12,unknown,5.313205979041787
T11642,U115,2019-06-03,Expense,Entertainment,1296.0,UPI,Jaipur,,2019,6,3,Monday,False,2019-06,unknown,7.167809184316444
T07684,U093,2019-07-19,Expense,Svings,466.0,Card,Delhi,Gift,2019,7,19,Friday,False,2019-07,unknown,6.1463292576688975
T03386,U178,2020-04-15,Expense,Food,50.0,Cash,Ahmedabad,Netflix subscription,2020,4,15,Wednesday,False,2020-04,unknown,3.9318256327243257
T14283,U154,2020-12-26,Expense,Food,1073.0,UPI,kolkata,Gift,2020,12,26,Saturday,True,2020-12,unknown,6.97914527506881
T05933,U105,2021-09-30,Expense,Savings,288.0,Bank Transfer,Hyderabad,Monthly rent cash,2021,9,30,Thursday,False,2021-09,unknown,5.666426688112432
T13802,U054,2019-12-31,Income,Bonus,69526.0,Cash,Hyderabad,Gift,2019,12,31,Tuesday,False,2019-12,unknown,11.149470445319123
T05299,U081,2019-10-25,Expense,Rent,287.0,Card,Hyderabad,Paid electricity bill,2019,10,25,Friday,False,2019-10,unknown,5.662960480135946
T01309,U106,2019-11-18,Expense,Food,2263.0,UPI,Hyderabad,Course fee via app,2019,11,18,Monday,False,2019-11,unknown,7.724888439323074
T09788,U181,2019-12-30,Expense,Reent,469.0,Bank Transfer,Pune,Salary,2019,12,30,Monday,False,2019-12,unknown,6.152732694704104
T07810,U175,2020-01-26,Expense,Utilities,37.0,Cash,Ahmedabad,Salary,2020,1,26,Sunday,True,2020-01,unknown,3.6375861597263857
T00334,U189,2022-05-04,Expense,Travel,318.0,UPI,Jaipur,Monthly rent,2022,5,4,Wednesday,False,2022-05,unknown,5.765191102784844
T07803,U139,2021-10-24,Expense,Fodo,248.0,Cash,Bengaluru,,2021,10,24,Sunday,True,2021-10,unknown,5.517452896464707
T09486,U166,2022-12-29,Expense,Health,669.0,UPI,Jaipur,Salary,2022,12,29,Thursday,False,2022-12,unknown,6.507277712385012
T01904,U053,2021-12-18,Expense,Food,1322.0,Cash,mumbai,Course fee,2021,12,18,Saturday,True,2021-12,unknown,7.187657164114956
T13399,U170,2019-08-17,Expense,Food,419.0,Bank Transfer,Bengaluru,Course fee,2019,8,17,Saturday,True,2019-08,unknown,6.040254711277414
T08518,U143,2022-07-26,Expense,Utilities,601.0,Bank Transfer,Delhi,,2022,7,26,Tuesday,False,2022-07,unknown,6.400257445308821
T06494,U039,2020-08-30,Income,Salary,50859.0,Bank Transfer,Chennai,Netflix subscription,2020,8,30,Sunday,True,2020-08,unknown,10.83683203897611
T04748,U124,2019-01-02,Expense,Entertainment,71.0,Bank Transfer,Hyderabad,,2019,1,2,Wednesday,False,2019-01,unknown,4.276666119016055
T01493,U114,2022-02-17,Expense,Food,333.0,Card,Kolkata,Dinner at resto,2022,2,17,Thursday,False,2022-02,unknown,5.811140992976701
T07184,U097,2021-07-15,Expense,Travel,79.0,Bank Transfer,Kolkata,Doctor visit,2021,7,15,Thursday,False,2021-07,unknown,4.382026634673881
T01403,U168,2020-10-04,Income,Salary,54552.0,Cash,Chennai,Monthly rent ,2020,10,4,Sunday,True,2020-10,unknown,10.906927985166073
T14336,U191,2020-04-18,Income,Bonus,78345.0,Bank Transfer,Pune,NDHF8tdqNewIJtTKw,2020,4,18,Saturday,True,2020-04,unknown,11.268890193513466
T01393,U183,2022-02-02,Expense,Travel,700.0,Card,,Doctor visit,2022,2,2,Wednesday,False,2022-02,unknown,6.55250788703459
T00433,U165,2020-11-09,Expense,Entertainment,131.0,Card,mumbai,Uber to office,2020,11,9,Monday,False,2020-11,unknown,4.882801922586371
T01735,U162,2022-08-17,Expense,Travel,536.0,Bank Transfer,Jaipur,Monthly rent,2022,8,17,Wednesday,False,2022-08,unknown,6.285998094508865
T03784,U120,2022-05-03,Expense,Utilities,737.0,Card,Bengaluru,Uber to office ,2022,5,3,Tuesday,False,2022-05,unknown,6.6039438246004725
T07340,U072,2022-04-26,Expense,Others,77.0,UPI,Kolkata,BqxPtAR949x0e,2022,4,26,Tuesday,False,2022-04,unknown,4.356708826689592
T04522,U029,2019-11-03,Expense,Food,590.0,Cash,Bengaluru,Monthly rent,2019,11,3,Sunday,True,2019-11,unknown,6.3818160174060985
T03683,U021,2019-06-21,Income,Salary,73184.0,UPI,Jaipur,Course fee late,2019,6,21,Friday,False,2019-06,unknown,11.200745760918048
T05375,U181,2020-07-18,Expense,Rent,487.0,Card,Hyderabad,Monthly rent,2020,7,18,Saturday,True,2020-07,unknown,6.1903154058531475
T02109,U074,2019-12-06,Expense,Food,91.0,UPI,Lucknow,Gift,2019,12,6,Friday,False,2019-12,unknown,4.5217885770490405
T10550,U191,2021-09-16,Expense,Travel,1163.0,Cash,,8kLqM2Mg,2021,9,16,Thursday,False,2021-09,unknown,7.059617628291383
T06881,U081,2020-04-03,Expense,Entertainment,354.0,Cash,Bengaluru,Gift,2020,4,3,Friday,False,2020-04,unknown,5.872117789475416
T14076,U091,2022-04-27,Expense,Food,390.0,Cash,Kolkata,,2022,4,27,Wednesday,False,2022-04,unknown,5.968707559985366
T00043,U137,2021-11-09,Expense,Utilities,62.0,UPI,Kolkata,Doctor visit,2021,11,9,Tuesday,False,2021-11,unknown,4.143134726391533
T04805,U045,2022-05-24,Expense,Rent,397.0,Card,bengaluru,Grocery shopping,2022,5,24,Tuesday,False,2022-05,unknown,5.986452005284438
T09570,U106,2021-01-09,Income,Bonus,53190.0,Card,hyderabad,Grocery shopping,2021,1,9,Saturday,True,2021-01,unknown,10.88164448808605
T05449,U074,2019-03-14,Expense,Food,947.0,Card,Pune,Monthly rent cash,2019,3,14,Thursday,False,2019-03,unknown,6.854354502255021
T09323,U134,2021-10-17,Expense,Food,124.0,Cash,Lucknow,Gift,2021,10,17,Sunday,True,2021-10,unknown,4.8283137373023015
T13812,U056,2021-01-04,Expense,Travel,346.0,Card,Delhi,Course fee cash,2021,1,4,Monday,False,2021-01,unknown,5.849324779946859
T09005,U060,2020-06-01,Expense,Health,947.0,Bank Transfer,Kolkata,Paid electricity bill,2020,6,1,Monday,False,2020-06,unknown,6.854354502255021
T02977,U093,2019-03-17,Expense,Food,159.0,UPI,Jaipur,Dinner at resto,2019,3,17,Sunday,True,2019-03,unknown,5.075173815233827
T03475,U069,2019-07-24,Income,Bonus,61893.0,Card,Chennai,Uber to office,2019,7,24,Wednesday,False,2019-07,unknown,11.033178523441501
T03854,U011,2019-10-18,Expense,Food,243.0,Cash,Ahmedabad,Doctor visit,2019,10,18,Friday,False,2019-10,unknown,5.497168225293202
T05250,U188,2021-05-22,Expense,Rent,251.0,Card,Hyderabad,Gift,2021,5,22,Saturday,True,2021-05,unknown,5.529429087511423
T08468,U124,2020-04-04,Expense,Others,313.0,Card,Kolkata,Course fee,2020,4,4,Saturday,True,2020-04,unknown,5.749392985908253
T01214,U170,2020-08-03,Expense,Food,486.0,Cash,Chennai,Monthly rent,2020,8,3,Monday,False,2020-08,unknown,6.18826412308259
T07735,U116,2021-03-10,Expense,Rent,772.0,Cash,Jaipur,Course fee,2021,3,10,Wednesday,False,2021-03,unknown,6.650279048587422
T05891,U076,2021-12-28,Expense,Otehrs,3129.0,Card,Lucknow,,2021,12,28,Tuesday,False,2021-12,unknown,8.048788283534199
T08406,U104,2022-06-17,Expense,Rent,145.0,Card,Pune,Netflix subscription ,2022,6,17,Friday,False,2022-06,unknown,4.983606621708336
T08366,U005,2019-09-04,Expense,Travel,334.0,UPI,pune,Doctor visit,2019,9,4,Wednesday,False,2019-09,unknown,5.814130531825066
T08130,U091,2020-03-12,Expense,Utilities,1944.0,Bank Transfer,Bengaluru,Netflix subscription,2020,3,12,Thursday,False,2020-03,unknown,7.573017256052546
T05630,U121,2019-04-19,Expense,Travel,185.0,Bank Transfer,Mumbai,,2019,4,19,Friday,False,2019-04,unknown,5.225746673713202
T02458,U016,2021-06-03,Expense,Rent,288.0,Cash,Ahmedabad,Salary ,2021,6,3,Thursday,False,2021-06,unknown,5.666426688112432
T08234,U157,2022-12-31,Expense,Travel,305.0,Cash,Kolkata,Course fee,2022,12,31,Saturday,True,2022-12,unknown,5.723585101952381
T03472,U059,2019-05-09,Expense,Food,258.0,Card,lucknow,zAIeTurBqo21aVU5r5d,2019,5,9,Thursday,False,2019-05,unknown,5.556828061699537
T03111,U017,2021-01-18,Expense,Rent,571.0,Card,Pune,Paid electricity bill,2021,1,18,Monday,False,2021-01,unknown,6.349138991379798
T08923,U084,2019-06-12,Income,Salary,62204.0,Cash,Hyderabad,Netflix subscription,2019,6,12,Wednesday,False,2019-06,unknown,11.038190661348592
T09784,U127,2021-03-12,Expense,Food,225.0,Bank Transfer,Ahmedabad,Dinner at resto ,2021,3,12,Friday,False,2021-03,unknown,5.420534999272286
T07594,U055,2022-10-24,Expense,Rent,1261.0,Cash,Delhi,Monthly rent,2022,10,24,Monday,False,2022-10,unknown,7.140453043101158
T13655,U082,2020-10-08,Expense,unknown,301.0,Card,Ahmedabad,Uber to office,2020,10,8,Thursday,False,2020-10,unknown,5.71042701737487
T05729,U074,2021-06-17,Expense,Utiliities,337.0,Cash,Delhi,Grocery shopping cash,2021,6,17,Thursday,False,2021-06,unknown,5.823045895483019
T06614,U111,2022-07-25,Expense,Others,329.0,UPI,Pune,Course fee,2022,7,25,Monday,False,2022-07,unknown,5.799092654460526
T06624,U180,2020-09-17,Expense,Food,919.0,Cash,BENGALURU,Paid electricity bill,2020,9,17,Thursday,False,2020-09,unknown,6.824373670043086
T08741,U170,2019-04-28,Expense,Entertainment,382.0,,Bengaluru,Salary,2019,4,28,Sunday,True,2019-04,unknown,5.948034989180646
T08313,U075,2020-05-07,Expense,Food,247.0,Bank Transfer,Jaipur,Dinner at resto,2020,5,7,Thursday,False,2020-05,unknown,5.5134287461649825
T07591,U139,2021-01-25,Expense,Rent,470.0,Bank Transfer,Mumbai,,2021,1,25,Monday,False,2021-01,unknown,6.154858094016418
T05870,U053,2022-02-11,Expense,Rent,602.0,Card,Delhi,Salary ,2022,2,11,Friday,False,2022-02,unknown,6.401917196727186
T03660,U150,2021-09-16,Expense,Food,262.0,Bank Transfer,Ahmedabad,Doctor visit,2021,9,16,Thursday,False,2021-09,unknown,5.572154032177765
T08734,U035,2021-02-23,Expense,unknown,74.0,Cassh,Delhi,HLIxywuYJhCW7kJZaZ,2021,2,23,Tuesday,False,2021-02,unknown,4.31748811353631
T09109,U018,2022-08-12,Expense,Utilities,114.0,Card,Bengaluru,Gift,2022,8,12,Friday,False,2022-08,unknown,4.74493212836325
T08821,U185,2020-06-12,Income,Salary,48747.0,UPI,Bengaluru,Uber to office,2020,6,12,Friday,False,2020-06,unknown,10.794419449943392
T05915,U058,2021-03-25,Expense,Rent,548.0,Card,Mumbai,Doctor visit ,2021,3,25,Thursday,False,2021-03,unknown,6.3080984415095305
T01562,U121,2019-04-05,Expense,Utilities,163.0,Cash,Chennai,Dinner at resto cash,2019,4,5,Friday,False,2019-04,unknown,5.099866427824199
T10175,U064,2020-04-11,Expense,Rentt,96.0,,Hyderabad,YXa6Ktn7LLyBtkGfN,2020,4,11,Saturday,True,2020-04,unknown,4.574710978503383
T07159,U031,2020-11-25,Expense,Utilities,130.0,Bank Transfer,Bengaluru,Grocery shopping,2020,11,25,Wednesday,False,2020-11,unknown,4.875197323201151
T11243,U068,2021-11-16,Income,alary,59445.0,UPI,Pune,Paid electricity bill,2021,11,16,Tuesday,False,2021-11,unknown,10.992823616423841
T02105,U075,2019-03-27,Expense,Food,470.0,UPI,Pune,Netflix subscription,2019,3,27,Wednesday,False,2019-03,unknown,6.154858094016418
T12778,U058,2022-10-28,Expense,Food,1628.0,Bank Transfer,Pune,Doctor visit,2022,10,28,Friday,False,2022-10,unknown,7.395721608602045
T03239,U065,2022-03-13,Income,Bonus,45506.0,Bank Transfer,Lucknow,Netflix subscription,2022,3,13,Sunday,True,2022-03,unknown,10.725621439259783
T09766,U082,2020-08-20,Expense,Others,129.0,Bank Transfer,Bengaluru,Salary,2020,8,20,Thursday,False,2020-08,unknown,4.867534450455582
T09210,U111,2022-03-07,Expense,Food,132.0,Bank Transfer,Mumbai,Doctor visit,2022,3,7,Monday,False,2022-03,unknown,4.890349128221754
T11407,U036,2021-05-08,Expense,Food,1242.0,Bank Transfer,Lucknow,Salary,2021,5,8,Saturday,True,2021-05,unknown,7.1252830915107115
T02512,U148,2020-02-11,Expense,Rent,706.0,,Chennai,Dinner at resto late,2020,2,11,Tuesday,False,2020-02,unknown,6.561030665896573
T07523,U110,2022-02-07,Expense,Health,477.0,Cash,Chennai,,2022,2,7,Monday,False,2022-02,unknown,6.169610732491456
T07542,U128,2019-01-31,Expense,Food,569.0,Card,Hyderabad,Netflix subscription,2019,1,31,Thursday,False,2019-01,unknown,6.345636360828596
T08330,U166,2021-03-15,Expense,Rent,322.0,Bank Transfer,Ahmedabad,Course fee,2021,3,15,Monday,False,2021-03,unknown,5.777652323222656
T07906,U036,2021-05-25,Expense,Rent,1046.0,UPI,Ahmedabad,Gift late,2021,5,25,Tuesday,False,2021-05,unknown,6.953684210870537
T03733,U040,2022-02-17,Expense,Rent,161.0,Card,Mumbai,Monthly rent,2022,2,17,Thursday,False,2022-02,unknown,5.087596335232384
T13508,U086,2020-05-14,Expense,Health,240.0,Cash,HYDERABAD,Doctor visit,2020,5,14,Thursday,False,2020-05,unknown,5.484796933490655
T10802,U148,2021-11-06,Income,Other Income,81568.0,,chennai,Monthly rent,2021,11,6,Saturday,True,2021-11,unknown,11.309204566810383
T07825,U176,2019-05-21,Expense,FFood,3438.0,Bank Transfer,Bengaluru,Monthly rent ,2019,5,21,Tuesday,False,2019-05,unknown,8.142936010432265
T08441,U093,2019-06-28,Expense,Utilities,326.0,UPI,Jaipur,Netflix subscription ,2019,6,28,Friday,False,2019-06,unknown,5.7899601708972535
T04251,U060,2019-03-04,Income,Salary,72799.0,Cash,Hyderabad,Grocery shopping,2019,3,4,Monday,False,2019-03,unknown,11.195471234184778
T14014,U100,2019-05-20,Expense,Food,50.0,Cash,jaipur,Paid electricity bill,2019,5,20,Monday,False,2019-05,unknown,3.9318256327243257
T00184,U148,2021-07-22,Expense,Rent,283.0,Bank Transfer,Chennai,Doctor visit ,2021,7,22,Thursday,False,2021-07,unknown,5.648974238161206
T11353,U028,2019-02-23,Expense,Food,575.0,UPI,Lucknow,Doctor visit ,2019,2,23,Saturday,True,2019-02,unknown,6.3561076606958915
T07841,U050,2019-03-03,Expense,Others,536.0,Cash,Chennai,Netflix subscription,2019,3,3,Sunday,True,2019-03,unknown,6.285998094508865
T01029,U003,2019-12-20,Expense,Travel,106.0,PUI,Kolkata,Monthly rent late,2019,12,20,Friday,False,2019-12,unknown,4.672828834461906
T05066,U174,2020-07-23,Income,Bonus,26373.0,Card,Kolkata,Uber to office,2020,7,23,Thursday,False,2020-07,unknown,10.180133955367644
T00400,U002,2019-09-04,Income,Bonus,66773.0,Card,Lucknow,,2019,9,4,Wednesday,False,2019-09,unknown,11.10906906220148
T02060,U041,2019-06-23,Expense,Travel,296.0,Bank Transfer,Lucknow,Grocery shopping,2019,6,23,Sunday,True,2019-06,unknown,5.6937321388027
T12353,U066,2021-03-21,Expense,Food,367.0,UPI,Pune,Paid electricity bill,2021,3,21,Sunday,True,2021-03,unknown,5.908082938168931
T14500,U098,2022-02-02,Expense,Rent,671.0,Bank Transfer,Chennai,Course fee,2022,2,2,Wednesday,False,2022-02,unknown,6.51025834052315
T08304,U120,2022-09-01,Income,Bonus,43509.0,Card,Ahmedabad,Monthly rent,2022,9,1,Thursday,False,2022-09,unknown,10.680746075714726
T10815,U147,2022-02-26,Expense,Food,149.0,Card,Delhi,Gift ,2022,2,26,Saturday,True,2022-02,unknown,5.0106352940962555
T07142,U012,2022-05-24,Expense,Entertainment,90.0,Card,Lucknow,Salary,2022,5,24,Tuesday,False,2022-05,unknown,4.51085950651685
T09156,U014,2019-07-17,Expense,FFood,389.0,UPI,Bengaluru,Grocery shopping via app,2019,7,17,Wednesday,False,2019-07,unknown,5.966146739123692
T13590,U082,2019-08-12,Expense,Food,430.0,Bank Transfer,Delhi,Gift,2019,8,12,Monday,False,2019-08,unknown,6.066108090103747
T01697,U090,2021-01-05,Income,Bonus,55008.0,,Hyderabad,Salary,2021,1,5,Tuesday,False,2021-01,unknown,10.915252087191275
T10279,U027,2019-08-20,Expense,Rent,142.0,Bank Transfer,Bengaluru,Salary,2019,8,20,Tuesday,False,2019-08,unknown,4.962844630259907
T08616,U021,2021-02-19,Expense,Food,215.0,UPI,Delhi,,2021,2,19,Friday,False,2021-02,unknown,5.375278407684165
T02347,U114,2021-10-19,Expense,Utilities,105.0,Bank Transfer,Kolkata,Grocery shopping cash,2021,10,19,Tuesday,False,2021-10,unknown,4.663439094112067
T03406,U038,2019-01-04,Expense,Savings,418.0,Bank Transfer,Delhi,Course fee,2019,1,4,Friday,False,2019-01,unknown,6.037870919922137
T10675,U009,2022-04-18,Income,Bonus,44563.0,UPI,Lucknow,Course fee,2022,4,18,Monday,False,2022-04,unknown,10.704681637179208
T00935,U035,2019-10-17,Expense,Utilities,204.0,,Lucknow,Salary,2019,10,17,Thursday,False,2019-10,unknown,5.3230099791384085
T06706,U047,2020-11-15,Expense,Food,919.0,UPI,Delhi,Paid electricity bill,2020,11,15,Sunday,True,2020-11,unknown,6.824373670043086
T01086,U134,2022-01-20,Expense,Food,490.0,UPI,Ahmedabad,Uber to office ,2022,1,20,Thursday,False,2022-01,unknown,6.19644412779452
T11911,U034,2019-03-16,Expense,Food,206.0,Card,Jaipur,Paid electricity bill,2019,3,16,Saturday,True,2019-03,unknown,5.332718793265369
T14189,U014,2020-04-01,Expense,Travel,376.0,Bank Transfer,Chennai,Monthly rent,2020,4,1,Wednesday,False,2020-04,unknown,5.932245187448011
T01629,U088,2022-01-01,Expense,Travel,105.0,Cash,Ahmedabad,Paid electricity bill,2022,1,1,Saturday,True,2022-01,unknown,4.663439094112067
T09688,U049,2020-03-06,Expense,Entertainment,4432.0,Bank Transfer,Ahmedabad,Course fee,2020,3,6,Friday,False,2020-03,unknown,8.396831834745054
