year_month,category,amount,monthly_amount_lag1,rolling_mean_3m
2024-01,Helth,17223.0,27603.0,16460.666666666668
2024-01,Investment,685366.0,405381.0,475145.3333333333
2024-01,Misc,5279.0,2633.0,7958.333333333333
2024-01,OTHERS,8670.0,8953.0,7699.666666666667
2024-01,Other,10753.0,9782.0,6968.0
2024-01,Foodd,18938.0,23394.0,16484.666666666668
2024-02,Travl,53993.0,21244.0,34479.0
2024-02,Travel,23728.7285,15697.0,17825.909499999994
2024-02,Traval,80091.0,30419.0,56428.333333333336
2024-02,SAVINGS,8647.6243,6705.0,7657.541433333333
2024-02,Savings,14682.0,14250.0,18019.666666666668
2024-02,Saving,11879.0,2250.0,6496.666666666667
2024-02,Salary,377361.0,744627.20053,475052.4001766667
2024-02,Utilities,31990.0,25884.0,27770.0
2024-02,TRAVEL,29465.7062,25676.0,27591.2354
2024-02,Utility,26524.0,31330.0,25733.666666666668
2024-02,food,65086.0,37824.777,48814.259
2024-02,Utlities,36110.0,33392.0,30376.333333333332
2024-02,education,34110.0,28840.295,30816.431666666667
2024-02,entertainment,23790.0,27152.0,35265.666666666664
2024-02,health,6477.0,8777.0,8156.0
2024-02,others,9313.0,22125.0,13073.666666666666
2024-02,rent,48799.0,29616.0,47067.666666666664
2024-02,savings,19933.0,7624.0,13061.666666666666
2024-02,travel,16878.0,32866.0,31514.666666666668
2024-02,Rnt,46033.0,42931.0,45416.866433333336
2024-02,utilities,14713.0,19498.0,18328.0
2024-02,Utilties,40177.6055,13402.0,30298.8685
2024-02,unknown,40204.0,151820.0,68716.0
2024-02,Rent,192742.0,124034.15032,187283.71677333335
2024-02,RENT,47942.0,44544.0,63147.666666666664
2024-02,Rentt,251886.48825,228938.21764,263173.56863
2024-02,EDU,31071.0,16571.0,20913.666666666668
2024-02,Education,22432.0,9950.0,18111.0
2024-02,Educaton,12537.0,36057.6798,26033.226599999998
2024-02,Entertain,43953.0,26105.7393,39975.9131
2024-02,Entertainment,31634.1156,1094.0,25399.37186666667
2024-02,Entrtnmnt,27069.1962,19772.713,22224.96973333333
2024-02,FOOD,43007.0,75091.4451,59554.962166666664
2024-02,Fod,42177.412299999996,41894.0,47584.13743333332
2024-02,Food,13482.0,22882.0,20824.0
2024-02,Bonus,545430.75836,257419.0,555409.4404743334
2024-02,Foods,28064.0,37563.0,32747.333333333332
2024-02,Foodd,41407.0,18938.0,27913.0
2024-02,Other,9734.0,10753.0,10089.666666666666
2024-02,OTHERS,9339.0,8670.0,8987.333333333334
2024-02,Misc,2366.0,5279.0,3426.0
2024-02,Others,372702.0,402811.0,408956.3333333333
2024-02,Helth,14917.907500000001,17223.0,19914.635833333334
2024-02,Health,25243.0,18762.0,20928.0
2024-02,HEALTH,6176.0,4447.0,8959.333333333334
2024-02,Freelance,525950.0,441241.0,504930.0
2024-02,Investment,406326.0,685366.0,499024.3333333333
2024-03,Utilities,36768.0,31990.0,31547.333333333332
2024-03,Salary,242332.0,377361.0,454773.4001766667
2024-03,Saving,12645.0,11879.0,8924.666666666666
2024-03,Savings,12089.0,14682.0,13673.666666666666
2024-03,TRAVEL,28027.0,29465.7062,27722.902066666666
2024-03,Traval,30704.0,80091.0,47071.333333333336
2024-03,Travel,46516.3474,23728.7285,28647.358633333326
2024-03,Travl,31723.0,53993.0,35653.333333333336
2024-03,Utility,27599.0,26524.0,28484.333333333332
2024-03,health,10117.0,6477.0,8457.0
2024-03,Utlities,12323.858,36110.0,27275.286000000004
2024-03,education,26400.9692,34110.0,29783.754733333335
2024-03,entertainment,10656.0,23790.0,20532.666666666668
2024-03,utilities,40294.0,14713.0,24835.0
2024-03,rent,66640.0,48799.0,48351.666666666664
2024-03,savings,7688.0,19933.0,11748.333333333334
2024-03,travel,48004.957,16878.0,32582.985666666664
2024-03,unknown,97640.3977,40204.0,96554.79923333332
2024-03,SAVINGS,3552.0,8647.6243,6301.541433333333
2024-03,Utilties,49140.0,40177.6055,34239.868500000004
2024-03,Rnt,34222.0,46033.0,41062.0
2024-03,food,55580.0,65086.0,52830.259
2024-03,Rent,297065.13149,192742.0,204613.76060333336
2024-03,Bonus,511114.0,545430.75836,437987.9194533333
2024-03,EDU,16277.0,31071.0,21306.333333333332
2024-03,Education,25781.0,22432.0,19387.666666666668
2024-03,Educaton,16612.0,12537.0,21735.559933333334
2024-03,Entertain,24653.5991,43953.0,31570.77946666667
2024-03,Entertainment,8543.715199999999,31634.1156,13757.276933333333
2024-03,Entrtnmnt,29948.5363,27069.1962,25596.815166666667
2024-03,FOOD,36092.0,43007.0,51396.81503333334
2024-03,Fod,65351.0,42177.412299999996,49807.47076666666
2024-03,Rentt,214883.0,251886.48825,231902.56863
2024-03,Foodd,26006.0,41407.0,28783.666666666668
2024-03,Foods,22540.0,28064.0,29389.0
2024-03,Freelance,302264.0,525950.0,423151.6666666667
2024-03,HEALTH,13495.6298,6176.0,8039.5432666666675
2024-03,Helth,8354.0,14917.907500000001,13498.3025
2024-03,Investment,393263.0,406326.0,494985.0
2024-03,Misc,5052.0,2366.0,4232.333333333333
2024-03,Others,817740.0,372702.0,531084.3333333334
2024-03,RENT,49015.0,47942.0,47167.0
2024-03,Food,35539.614,13482.0,23967.871333333333
2024-04,Utilities,24870.676,36768.0,31209.558666666668
2024-04,Travl,59665.0,31723.0,48460.333333333336
2024-04,Travel,40546.0,46516.3474,36930.35863333333
2024-04,Saving,4677.0,12645.0,9733.666666666666
2024-04,TRAVEL,19410.5052,28027.0,25634.4038
2024-04,Savings,6040.0,12089.0,10937.0
2024-04,Utility,36834.0,27599.0,30319.0
2024-04,Traval,29380.0,30704.0,46725.0
2024-04,Utilties,13969.0,49140.0,34428.868500000004
2024-04,health,39758.0,10117.0,18784.0
2024-04,education,25172.0,26400.9692,28560.989733333332
2024-04,entertainment,17069.0,10656.0,17171.666666666668
2024-04,food,51002.0,55580.0,57222.666666666664
2024-04,rent,58685.0,66640.0,58041.333333333336
2024-04,savings,18003.0,7688.0,15208.0
2024-04,travel,54958.0,48004.957,39946.98566666667
2024-04,unknown,74536.0,97640.3977,70793.4659
2024-04,utilities,11613.0,40294.0,22206.666666666668
2024-04,Salary,408341.79454000003,242332.0,342678.26484666666
2024-04,Utlities,12885.0,12323.858,20439.619333333336
2024-04,SAVINGS,0.5236,3552.0,4066.7159666666666
2024-04,Rnt,92453.0,34222.0,57569.333333333336
2024-04,Bonus,548921.0,511114.0,535155.2527866666
2024-04,Rentt,229677.0,214883.0,232148.82941666665
2024-04,EDU,21440.0,16277.0,22929.333333333332
2024-04,Education,24978.0,25781.0,24397.0
2024-04,Educaton,17986.0,16612.0,15711.666666666666
2024-04,Entertain,24161.0,24653.5991,30922.53303333333
2024-04,Entertainment,43669.8063,8543.715199999999,27949.212366666663
2024-04,FOOD,33778.250700000004,36092.0,37625.75023333333
2024-04,Fod,82725.7932,65351.0,63418.068499999994
2024-04,Food,24054.0,35539.614,24358.538
2024-04,Foodd,18600.1724,26006.0,28671.057466666665
2024-04,Entrtnmnt,19836.0,29948.5363,25617.91083333333
2024-04,Freelance,595255.0,302264.0,474489.6666666667
2024-04,Foods,33534.0,22540.0,28046.0
2024-04,RENT,46732.0,49015.0,47896.333333333336
2024-04,Others,447562.0,817740.0,546001.3333333334
2024-04,Other,5126.0,9734.0,8537.666666666666
2024-04,Rent,271428.20775,297065.13149,253745.11308000004
2024-04,Investment,273087.0,393263.0,357558.6666666667
2024-04,Helth,7704.0,8354.0,10325.3025
2024-04,HEALTH,30550.0,13495.6298,16740.543266666667
2024-04,OTHERS,5071.0,9339.0,7693.333333333333
2024-05,Utility,25186.0,36834.0,29873.0
2024-05,SAVINGS,22281.0,0.5236,8611.174533333333
2024-05,Salary,706415.0,408341.79454000003,452362.9315133334
2024-05,Savings,3336.0,6040.0,7155.0
2024-05,TRAVEL,64473.0,19410.5052,37303.50173333333
2024-05,Traval,35958.0,29380.0,32014.0
2024-05,Travel,27323.0,40546.0,38128.44913333333
2024-05,Travl,42173.0,59665.0,44520.333333333336
2024-05,Utilities,27197.0,24870.676,29611.892000000003
2024-05,Utilties,79672.0,13969.0,47593.666666666664
2024-05,Rnt,65437.0,92453.0,64037.333333333336
2024-05,education,22740.0,25172.0,24770.989733333332
2024-05,entertainment,48976.0,17069.0,25567.0
2024-05,food,56829.0,51002.0,54470.333333333336
2024-05,health,2721.0,39758.0,17532.0
2024-05,rent,60643.0,58685.0,61989.333333333336
2024-05,savings,6151.0,18003.0,10614.0
2024-05,travel,36064.0,54958.0,46342.318999999996
2024-05,unknown,31609.0,74536.0,67928.4659
2024-05,utilities,28278.0,11613.0,26728.333333333332
2024-05,Utlities,43970.0,12885.0,23059.619333333336
2024-05,Rentt,238423.33185000002,229677.0,227661.11061666664
2024-05,Bonus,555631.0,548921.0,538555.3333333334
2024-05,RENT,40677.0,46732.0,45474.666666666664
2024-05,Rent,233019.0,271428.20775,267170.7797466667
2024-05,EDU,11827.5254,21440.0,16514.8418
2024-05,Education,11024.0,24978.0,20594.333333333332
2024-05,Educaton,240.0,17986.0,11612.666666666666
2024-05,Entertain,27011.0,24161.0,25275.199699999997
2024-05,Entrtnmnt,37808.8719,19836.0,29197.802733333334
2024-05,FOOD,67972.0,33778.250700000004,45947.416900000004
2024-05,Fod,44216.0,82725.7932,64097.59773333333
2024-05,Food,14247.0,24054.0,24613.538
2024-05,Entertainment,39616.0,43669.8063,30609.840499999995
2024-05,Foods,20174.0,33534.0,25416.0
2024-05,Freelance,350158.0,595255.0,415892.3333333333
2024-05,HEALTH,19590.0,30550.0,21211.8766
2024-05,Health,29128.0,25243.0,24377.666666666668
2024-05,Helth,7914.0,7704.0,7990.666666666667
2024-05,Investment,593398.0,273087.0,419916.0
2024-05,Misc,2372.0,5052.0,3263.3333333333335
2024-05,OTHERS,1318.0,5071.0,5242.666666666667
2024-05,Foodd,32899.0,18600.1724,25835.057466666665
2024-05,Others,538549.0,447562.0,601283.6666666666
2024-06,Utility,37125.0,25186.0,33048.333333333336
2024-06,Utilities,9644.0,27197.0,20570.558666666668
2024-06,Travl,25224.0,42173.0,42354.0
2024-06,Travel,21507.0,27323.0,29791.999999999996
2024-06,Saving,6641.0,4677.0,7987.666666666667
2024-06,TRAVEL,7810.3416,64473.0,30564.6156
2024-06,Savings,594.0,3336.0,3323.3333333333335
2024-06,Utilties,35983.0,79672.0,43208.0
2024-06,Traval,24224.0,35958.0,29854.0
2024-06,Utlities,8603.0,43970.0,21819.333333333336
2024-06,utilities,11781.0,28278.0,17224.0
2024-06,entertainment,80413.0,48976.0,48819.333333333336
2024-06,food,35217.510800000004,56829.0,47682.83693333333
2024-06,health,20747.0,2721.0,21075.333333333332
2024-06,others,1141.0,9313.0,10859.666666666666
2024-06,rent,25927.0,60643.0,48418.333333333336
2024-06,savings,1948.3479,6151.0,8700.782633333334
2024-06,travel,22541.1707,36064.0,37854.39023333333
2024-06,unknown,19787.0,31609.0,41977.333333333336
2024-06,Salary,585680.0,706415.0,566812.2648466667
2024-06,education,63957.0,22740.0,37289.666666666664
2024-06,SAVINGS,5278.0,22281.0,9186.507866666667
2024-06,EDU,24774.5756,11827.5254,19347.367000000002
2024-06,Rentt,203280.0,238423.33185000002,223793.44395
2024-06,Bonus,644707.0,555631.0,583086.3333333334
2024-06,Education,7797.0,11024.0,14599.666666666666
2024-06,Educaton,47141.0,240.0,21789.0
2024-06,Entertain,10067.0,27011.0,20413.0
2024-06,Entertainment,34037.0,39616.0,39107.6021
2024-06,Entrtnmnt,35185.0,37808.8719,30943.290633333334
2024-06,FOOD,37207.0,67972.0,46319.08356666667
2024-06,Fod,30421.0,44216.0,52454.26439999999
2024-06,Food,24164.0,14247.0,20821.666666666668
2024-06,Foodd,20087.0,32899.0,23862.057466666665
2024-06,Rnt,68416.0,65437.0,75435.33333333333
2024-06,Freelance,587284.0,350158.0,510899.0
2024-06,Foods,47596.0,20174.0,33768.0
2024-06,RENT,76090.4697,40677.0,54499.823233333336
2024-06,Others,195185.0,538549.0,393765.3333333333
2024-06,Other,1690.0,5126.0,5516.666666666667
2024-06,Rent,353255.0,233019.0,285900.7359166667
2024-06,Helth,8135.0,7914.0,7917.666666666667
2024-06,Health,7211.7057,29128.0,20527.568566666665
2024-06,HEALTH,10190.0,19590.0,20110.0
2024-06,Investment,376484.19295,593398.0,414323.0643166667
2024-07,SAVINGS,212.0,5278.0,9257.0
2024-07,Utilities,36217.0,9644.0,24352.666666666668
2024-07,Salary,173973.911154,585680.0,488689.63705133327
2024-07,Saving,10399.0,6641.0,7239.0
2024-07,Savings,17174.0,594.0,7034.666666666667
2024-07,TRAVEL,61642.0,7810.3416,44641.78053333333
2024-07,Traval,34898.1701,24224.0,31693.390033333333
2024-07,Travel,14979.205,21507.0,21269.734999999997
2024-07,Travl,32204.759299999998,25224.0,33200.58643333334
2024-07,Utility,36321.0,37125.0,32877.333333333336
2024-07,food,66669.0,35217.510800000004,52905.17026666666
2024-07,Utlities,38163.0,8603.0,30245.333333333332
2024-07,education,9131.0,63957.0,31942.666666666668
2024-07,entertainment,17248.0,80413.0,48879.0
2024-07,health,15226.0,20747.0,12898.0
2024-07,others,0.4377,1141.0,3484.812566666667
2024-07,rent,69312.0,25927.0,51960.666666666664
2024-07,savings,24318.0,1948.3479,10805.782633333334
2024-07,travel,35338.7676,22541.1707,31314.6461
2024-07,Rnt,32144.0,68416.0,55332.333333333336
2024-07,utilities,24390.0,11781.0,21483.0
2024-07,Utilties,21729.0,35983.0,45794.666666666664
2024-07,unknown,42582.0,19787.0,31326.0
2024-07,Rentt,229099.0,203280.0,223600.77728333333
2024-07,RENT,71401.0,76090.4697,62722.823233333336
2024-07,Rent,451676.0,353255.0,345983.3333333333
2024-07,Bonus,323890.0,644707.0,508076.0
2024-07,EDU,44072.0,24774.5756,26891.367
2024-07,Education,9353.0,7797.0,9391.333333333334
2024-07,Educaton,35226.0,47141.0,27535.666666666668
2024-07,Entertain,32956.0,10067.0,23344.666666666668
2024-07,Entrtnmnt,10845.0,35185.0,27946.290633333334
2024-07,FOOD,71646.303,37207.0,58941.767666666674
2024-07,Fod,73014.0,30421.0,49217.0
2024-07,Food,21995.0,24164.0,20135.333333333332
2024-07,Entertainment,35341.0,34037.0,36331.333333333336
2024-07,Foods,11995.0,47596.0,26588.333333333332
2024-07,Foodd,31298.0,20087.0,28094.666666666668
2024-07,OTHERS,16909.0,1318.0,7766.0
2024-07,Misc,5322.0,2372.0,4248.666666666667
2024-07,Investment,216602.1962,376484.19295,395494.79638333333
2024-07,Others,870498.0,195185.0,534744.0
2024-07,Health,36338.0,7211.7057,24225.901899999997
2024-07,HEALTH,15922.0,10190.0,15234.0
2024-07,Freelance,429912.0,587284.0,455784.6666666667
2024-07,Helth,6813.0,8135.0,7620.666666666667
2024-08,Utilities,34003.0,36217.0,26621.333333333332
2024-08,Salary,321649.0,173973.911154,360434.303718
2024-08,Saving,16119.0,10399.0,11053.0
2024-08,Savings,35673.0,17174.0,17813.666666666668
2024-08,TRAVEL,68078.4835,61642.0,45843.608366666675
2024-08,Traval,25466.0,34898.1701,28196.0567
2024-08,Travel,45532.0,14979.205,27339.40166666666
2024-08,Travl,61969.0,32204.759299999998,39799.2531
2024-08,utilities,41381.7239,24390.0,25850.907966666666
2024-08,Utility,46602.0,36321.0,40016.0
2024-08,SAVINGS,0.3582,212.0,1830.1193999999998
2024-08,Utlities,25219.0,38163.0,23995.0
2024-08,education,29118.0,9131.0,34068.666666666664
2024-08,entertainment,19568.0,17248.0,39076.333333333336
2024-08,food,62102.3008,66669.0,54662.93720000001
2024-08,health,27947.0,15226.0,21306.666666666668
2024-08,rent,42699.0,69312.0,45979.333333333336
2024-08,savings,3688.5399,24318.0,9984.9626
2024-08,travel,29986.0,35338.7676,29288.6461
2024-08,unknown,47039.1357,42582.0,36469.378566666666
2024-08,Utilties,24715.0,21729.0,27475.666666666668
2024-08,Rnt,76230.0,32144.0,58930.0
2024-08,Freelance,428281.0,429912.0,481825.6666666667
2024-08,Rent,175425.35496,451676.0,326785.4516533333
2024-08,Rentt,201283.0,229099.0,211220.66666666666
2024-08,Bonus,340707.0,323890.0,436434.6666666667
2024-08,EDU,32769.0,44072.0,33871.85853333334
2024-08,Education,29826.0,9353.0,15658.666666666666
2024-08,Educaton,22585.0,35226.0,34984.0
2024-08,Entertain,43371.0,32956.0,28798.0
2024-08,Entrtnmnt,12264.0,10845.0,19431.333333333332
2024-08,FOOD,47832.0,71646.303,52228.43433333334
2024-08,Fod,61700.0,73014.0,55045.0
2024-08,Food,44891.0,21995.0,30350.0
2024-08,Entertainment,22381.6769,35341.0,30586.558966666664
2024-08,Foods,21592.3509,11995.0,27061.11696666667
2024-08,Foodd,30258.0,31298.0,27214.333333333332
2024-08,Others,597182.0,870498.0,554288.3333333334
2024-08,Other,4451.0,1690.0,3755.6666666666665
2024-08,Misc,7894.0,5322.0,5196.0
2024-08,RENT,42622.0,71401.0,63371.15656666667
2024-08,Helth,27389.0,6813.0,14112.333333333334
2024-08,Health,6321.0,36338.0,16623.568566666665
2024-08,HEALTH,9251.0,15922.0,11787.666666666666
2024-08,Investment,662693.0,216602.1962,418593.12971666665
2024-09,Utility,58456.0,46602.0,47126.333333333336
2024-09,Salary,313157.0,321649.0,269593.303718
2024-09,Saving,7998.0,16119.0,11505.333333333334
2024-09,Savings,430.0,35673.0,17759.0
2024-09,TRAVEL,37341.0,68078.4835,55687.161166666665
2024-09,Traval,15995.0,25466.0,25453.0567
2024-09,Travel,31941.0,45532.0,30817.40166666666
2024-09,Travl,14167.425,61969.0,36113.7281
2024-09,Utilities,49918.0,34003.0,40046.0
2024-09,Utilties,14427.0,24715.0,20290.333333333332
2024-09,utilities,18764.0,41381.7239,28178.574633333334
2024-09,education,21590.0,29118.0,19946.333333333332
2024-09,entertainment,36406.0,19568.0,24407.333333333332
2024-09,food,62348.6839,62102.3008,63706.66156666667
2024-09,health,15650.0,27947.0,19607.666666666668
2024-09,others,12235.0,0.4377,4458.8125666666665
2024-09,rent,60653.0,42699.0,57554.666666666664
2024-09,savings,4328.0,3688.5399,10778.179966666667
2024-09,travel,33483.0,29986.0,32935.92253333333
2024-09,unknown,81983.0,47039.1357,57201.37856666666
2024-09,SAVINGS,34877.0,0.3582,11696.452733333334
2024-09,Utlities,17513.0,25219.0,26965.0
2024-09,Rnt,40688.6106,76230.0,49687.53686666667
2024-09,Rent,309745.0,175425.35496,312282.11832000007
2024-09,EDU,18531.0,32769.0,31790.666666666668
2024-09,Bonus,539434.0,340707.0,401343.6666666667
2024-09,Rentt,262794.0,201283.0,231058.66666666666
2024-09,Education,34469.0,29826.0,24549.333333333332
2024-09,Educaton,31106.6845,22585.0,29639.228166666668
2024-09,Entertain,36395.0,43371.0,37574.0
2024-09,Entertainment,17620.0,22381.6769,25114.22563333333
2024-09,Entrtnmnt,20119.0,12264.0,14409.333333333334
2024-09,Fod,38760.7218,61700.0,57824.90726666667
2024-09,Food,25683.0,44891.0,30856.333333333332
2024-09,Foodd,29175.0,30258.0,30243.666666666668
2024-09,FOOD,38464.0,47832.0,52647.43433333334
2024-09,Freelance,191714.13781000001,428281.0,349969.04593666666
2024-09,RENT,43509.0,42622.0,52510.666666666664
2024-09,Foods,38855.3414,21592.3509,24147.5641
2024-09,Other,4512.0,4451.0,3551.0
2024-09,OTHERS,8431.0,16909.0,8886.0
2024-09,Misc,2804.0,7894.0,5340.0
2024-09,Others,220098.0,597182.0,562592.6666666666
2024-09,Helth,9276.0,27389.0,14492.666666666666
2024-09,Health,32149.0,6321.0,24936.0
2024-09,HEALTH,3716.0,9251.0,9629.666666666666
2024-09,Investment,207110.0,662693.0,362135.06539999996
2024-10,Travl,37228.0,14167.425,37788.14166666666
2024-10,SAVINGS,4061.0,34877.0,12979.452733333334
2024-10,Salary,354537.0,313157.0,329781.0
2024-10,Saving,16465.0,7998.0,13527.333333333334
2024-10,Savings,6164.0,430.0,14089.0
2024-10,TRAVEL,36489.0,37341.0,47302.82783333334
2024-10,Traval,42027.0,15995.0,27829.333333333332
2024-10,Travel,53293.0,31941.0,43588.666666666664
2024-10,utilities,5812.0,18764.0,21985.907966666666
2024-10,Rnt,53189.0,40688.6106,56702.53686666667
2024-10,Utilties,15686.0,14427.0,18276.0
2024-10,Utlities,37083.0,17513.0,26605.0
2024-10,education,48652.0,21590.0,33120.0
2024-10,entertainment,35758.0,36406.0,30577.333333333332
2024-10,food,62305.0,62348.6839,62251.9949
2024-10,health,15676.0,15650.0,19757.666666666668
2024-10,rent,32853.0,60653.0,45401.666666666664
2024-10,travel,64355.0,33483.0,42608.0
2024-10,unknown,6329.6879,81983.0,45117.27453333334
2024-10,Utility,10217.973,58456.0,38425.32433333333
2024-10,Rentt,180075.0,262794.0,214717.33333333334
2024-10,Utilities,21986.0,49918.0,35302.333333333336
2024-10,RENT,54172.0,43509.0,46767.666666666664
2024-10,Bonus,504464.0,539434.0,461535.0
2024-10,EDU,27364.0,18531.0,26221.333333333332
2024-10,Education,12447.0,34469.0,25580.666666666668
2024-10,Educaton,8347.0,31106.6845,20679.5615
2024-10,Entertain,76171.444,36395.0,51979.14800000001
2024-10,Entrtnmnt,23007.2671,20119.0,18463.422366666666
2024-10,FOOD,57995.0,38464.0,48097.0
2024-10,Fod,28506.4991,38760.7218,42989.073633333326
2024-10,Food,22511.0,25683.0,31028.333333333332
2024-10,Entertainment,44621.0,17620.0,28207.558966666664
2024-10,Foods,24520.0,38855.3414,28322.5641
2024-10,Foodd,33927.0,29175.0,31120.0
2024-10,Others,433921.64313,220098.0,417067.21437666664
2024-10,Other,10648.9921,4512.0,6537.3306999999995
2024-10,OTHERS,6137.9188,8431.0,10492.6396
2024-10,Rent,357841.0,309745.0,281003.7849866667
2024-10,Helth,7451.0,9276.0,14705.333333333334
2024-10,Health,5930.1574,32149.0,14800.052466666666
2024-10,Freelance,335092.5558,191714.13781000001,318362.5645366667
2024-10,Investment,487469.23182,207110.0,452424.07727333327
2024-11,Utilties,31017.0,15686.0,20376.666666666668
2024-11,Savings,7681.0,6164.0,4758.333333333333
2024-11,TRAVEL,17044.0,36489.0,30291.333333333332
2024-11,Traval,41665.8149,42027.0,33229.27163333333
2024-11,Travel,49390.0,53293.0,44874.666666666664
2024-11,Travl,53346.0,37228.0,34913.80833333333
2024-11,Utilities,17445.0,21986.0,29783.0
2024-11,Utility,33500.0,10217.973,34057.991
2024-11,Saving,6148.0,16465.0,10203.666666666666
2024-11,utilities,20603.0,5812.0,15059.666666666666
2024-11,entertainment,14965.0,35758.0,29043.0
2024-11,food,52582.0,62305.0,59078.5613
2024-11,health,13899.0,15676.0,15075.0
2024-11,others,3941.0,12235.0,5392.1459
2024-11,rent,46133.0,32853.0,46546.333333333336
2024-11,savings,12069.0,4328.0,6695.179966666667
2024-11,travel,16789.0,64355.0,38209.0
2024-11,unknown,39478.13677,6329.6879,42596.941556666665
2024-11,Salary,565388.0,354537.0,411027.3333333333
2024-11,Utlities,21986.0,37083.0,25527.333333333332
2024-11,Rnt,39110.0,53189.0,44329.20353333334
2024-11,education,42545.0,48652.0,37595.666666666664
2024-11,Rent,535313.0,357841.0,400966.3333333333
2024-11,Bonus,305596.0,504464.0,449831.3333333333
2024-11,EDU,24515.0,27364.0,23470.0
2024-11,Education,66838.0,12447.0,37918.0
2024-11,Educaton,18801.0,8347.0,19418.228166666668
2024-11,Entertain,25975.0,76171.444,46180.48133333334
2024-11,Rentt,195329.0,180075.0,212732.66666666666
2024-11,Entrtnmnt,23262.914,23007.2671,22129.727033333333
2024-11,FOOD,48339.796,57995.0,48266.26533333334
2024-11,Fod,79285.0,28506.4991,48850.7403
2024-11,Food,28562.0,22511.0,25585.333333333332
2024-11,Entertainment,20724.0,44621.0,27655.0
2024-11,Foods,21674.246,24520.0,28349.862466666662
2024-11,Freelance,403664.0,335092.5558,310156.89787
2024-11,HEALTH,19000.0,3716.0,10655.666666666666
2024-11,Health,24189.7603,5930.1574,20756.305900000003
2024-11,Helth,21206.0,7451.0,12644.333333333334
2024-11,Investment,463398.69496,487469.23182,385992.64225999994
2024-11,OTHERS,6261.7781,6137.9188,6943.5656333333345
2024-11,Others,361999.0,433921.64313,338672.8810433333
2024-11,RENT,55963.0,54172.0,51214.666666666664
2024-11,Foodd,29690.0,33927.0,30930.666666666668
2024-12,Travl,39046.168,53346.0,43206.72266666666
2024-12,Travel,10660.0,49390.0,37780.99999999999
2024-12,Traval,30708.0,41665.8149,38133.604966666666
2024-12,SAVINGS,0.6496,4061.0,12979.549866666666
2024-12,Savings,17580.0,7681.0,10475.0
2024-12,Saving,7585.6503,6148.0,10066.216766666666
2024-12,Salary,736276.0,565388.0,552067.0
2024-12,TRAVEL,20914.7841,17044.0,24815.928033333334
2024-12,Utilities,26332.0,17445.0,21921.0
2024-12,travel,37782.1414,16789.0,39642.04713333333
2024-12,Utilties,18070.0,31017.0,21591.0
2024-12,Utlities,29068.0,21986.0,29379.0
2024-12,education,40106.8744,42545.0,43767.95813333333
2024-12,entertainment,23351.0,14965.0,24691.333333333332
2024-12,food,40171.7159,52582.0,51686.238633333334
2024-12,health,20766.0,13899.0,16780.333333333332
2024-12,others,2075.0,3941.0,6083.666666666667
2024-12,rent,53181.0,46133.0,44055.666666666664
2024-12,savings,10173.9136,12069.0,8856.9712
2024-12,Rnt,75867.0,39110.0,56055.333333333336
2024-12,Utility,44888.0,33500.0,29535.324333333334
2024-12,Rentt,322066.0,195329.0,232490.0
2024-12,Foods,29926.0,21674.246,25373.415333333334
2024-12,RENT,52329.436499999996,55963.0,54154.81216666667
2024-12,unknown,104973.4014,39478.13677,50260.408690000004
2024-12,Bonus,743141.54214,305596.0,517733.84738
2024-12,EDU,18574.0,24515.0,23484.333333333332
2024-12,Education,12180.0,66838.0,30488.333333333332
2024-12,Educaton,13471.0,18801.0,13539.666666666666
2024-12,Entertain,40005.3669,25975.0,47383.93696666667
2024-12,Entertainment,11774.0,20724.0,25706.333333333332
2024-12,Entrtnmnt,13234.0,23262.914,19834.727033333333
2024-12,FOOD,52636.0,48339.796,52990.26533333334
2024-12,Rent,287528.0,535313.0,393560.6666666667
2024-12,Fod,24567.0,79285.0,44119.49969999999
2024-12,Foodd,26488.0,29690.0,30035.0
2024-12,Freelance,274753.53606,403664.0,337836.69728666666
2024-12,HEALTH,25628.495,19000.0,16114.831666666665
2024-12,Health,15551.0,24189.7603,15223.639233333335
2024-12,Helth,30460.0,21206.0,19705.666666666668
2024-12,Investment,278285.571352,463398.69496,409717.83271066664
2024-12,OTHERS,9456.0,6261.7781,7285.232300000001
2024-12,Other,1060.0,10648.9921,5406.9973666666665
2024-12,Others,411538.3718,361999.0,402486.33831
2024-12,Food,13466.0,28562.0,21513.0
2024-12,utilities,22935.0,20603.0,16450.0
